row_id,text,gender,duration_sec,selected,exclusion_reason,filename,baseline_tokens,clustered_tokens,split
1407,केरळ बघण्याची इच्छापूर्ती आमचा मित्र संजीव पिल्ले याच्या सहकार्यानेच व्हायची होती.,0,8.68,0,not_selected_by_random,,,,
1408,एक दिवस सकाळी सकाळी ऑफिसमधला टेलिफोन खणखणला.,0,5.732,0,not_selected_by_random,,,,
1409,"तो फोन होता संजीव पिल्लेचा, जो टेलिफोन ऑपरेटर म्हणून काम करतो.",0,7.227,0,not_selected_by_random,,,,
1410,आंधळा मागतो एक डोळा आणि देव देतो दोन डोळे अशातली आमची अवस्था झाली.,0,7.535,0,not_selected_by_random,,,,
1411,एवढी वर्ष सुप्त असलेली इच्छा पूर्ण होण्याची संधी अशी सहजासहजी चालून येईल असं वाटलं नव्हतं.,0,8.638,1,,marathi_female_001411.wav,ee w a dxh a ii <wb> w a r a sx a <wb> s a u p a t a <wb> a s a l a ee l a ii <wb> i c a ch a aa <wb> p a uu r a nx a <wb> h a o nx a y a aa c a ii <wb> s a q dh a ii <wb> a sh a ii <wb> s a h a j aa s a h a j ii <wb> c a aa l a uu n a <wb> y a ee ii l a <wb> a s a q <wb> w a aa tx a l a q <wb> n a w a h a t a q,C11 C37 C0 C10 C0 C16 <wb> C37 C0 C29 C0 C31 C0 <wb> C30 C0 C36 C28 C0 C32 C0 <wb> C0 C30 C0 C21 C0 C11 C21 C0 C16 <wb> C16 C5 C0 C6 C0 C1 <wb> C28 C0 C36 C29 C0 C25 C0 <wb> C15 C0 C26 C25 C0 C38 C0 C1 C5 C0 C16 <wb> C30 C0 C23 C8 C0 C16 <wb> C0 C31 C0 C16 <wb> C30 C0 C15 C0 C17 C1 C30 C0 C15 C0 C17 C16 <wb> C5 C0 C1 C21 C0 C36 C24 C0 <wb> C38 C0 C11 C16 C21 C0 <wb> C0 C30 C0 C23 <wb> C37 C0 C1 C34 C0 C21 C0 C23 <wb> C24 C0 C37 C0 C15 C0 C32 C0 C23,train
1412,"मग काय, भराभर वेगवेगळ्या सेक्शनमधले फोन घणघणले आणि इच्छुकांची म्हणण्यापेक्षा अपेक्षितांची यादी तयार झाली.",0,11.614,0,not_selected_by_random,,,,
1413,"मिनू, एके दिवशी तिच्या घराच्या बागेत फिरत असतांना, चाफ्याच्या झाडाखाली तिला काहीतरी हालचाल दिसली.",0,9.323,0,not_selected_by_random,,,,
1414,"अगं आई, लवकर बागेत ये, बघ काय आहे, मिनू जोरात हाका मारत आईला बोलवत म्हणाली.",0,8.946,0,not_selected_by_random,,,,
1415,आईने धावत येऊन पाहिले तर मैना निपचित पडलेली होती.,0,5.718,0,not_selected_by_random,,,,
1416,"मिनू, अग ही मैना अजून जिवंत आहे, तिला उचलून आत आण, आईने काळजीने मिनूला सुचवले.",0,10.036,0,not_selected_by_random,,,,
1417,"मैनेला घरात आणल्यावर मिनूने कापसाच्या बोळ्याने पाणी पाजले, तिला थोडी तरतरी आली.",0,8.541,0,not_selected_by_random,,,,
1418,मिनू मैना पक्ष्याला प्रथमच इतक्या जवळून पाहत असल्यामुळे जरा सुरुवातीला घाबरली होती.,0,8.918,0,not_selected_by_random,,,,
1419,पण आता तिला बरे करायचे आहे म्हणून काळजी घेत होती.,0,5.425,0,not_selected_by_random,,,,
1420,"दोन दिवसांनी मैना पुष्कळच टवटवीत दिसू लागली, घरात थोडीफार इकडे तिकडे फिरु लागली.",0,9.197,0,not_selected_by_random,,,,
1421,"मैनेची हालचाल बघून मिनूला खूपच आनंद झाला, तिने मैनेचे नाव प्रेमाने मिठू ठेवले.",0,9.519,0,not_selected_by_random,,,,
1422,तिला चांगले वाटावे म्हणून बागेतून काडया-पाने गोळा करुन तिच्यासाठी छानसे घरटेही तयार केले.,0,9.686,0,not_selected_by_random,,,,
1423,मिठू घरात फिरुन आली की घरट्यात जाऊन बसायची.,0,4.656,0,not_selected_by_random,,,,
1424,"शाळे व्यतिरिक्त मिनूचा संपूर्ण वेळ मिठूशी खेळण्यात जायचा, तिला मिठूचा खूपच लळा लागला होता.",0,9.589,0,not_selected_by_random,,,,
1425,आता मिठूला चांगले उडता येऊ लागले होते.,0,3.437,1,,marathi_female_001425.wav,aa t a aa <wb> m i txh uu l aa <wb> c a aa q g a l a ee <wb> u dx a t aa <wb> y a ee uu <wb> l a aa g a l a ee <wb> h a o t a ee,C1 C32 C0 C1 <wb> C22 C16 C35 C36 C21 C1 <wb> C5 C0 C1 C23 C13 C0 C21 C0 C11 <wb> C36 C9 C0 C32 C1 <wb> C38 C0 C11 C36 <wb> C21 C0 C1 C13 C0 C21 C0 C11 <wb> C15 C0 C26 C32 C0 C11,train
1426,"आईने मिनूला समजावून सांगितले, मिनू राणी, मिठूला आता चांगले उडता येऊ लागले आहे.",0,8.583,0,not_selected_by_random,,,,
1427,समजा ती उडाली तर अजिबात नाराज व्हायचे नाही.,0,4.922,0,not_selected_by_random,,,,
1428,दुसर्या दिवशी सकाळी घरटयात जाऊन पाहिले तर मिठू तेथे नव्हती.,0,6.179,0,not_selected_by_random,,,,
1429,घरभर तिला शोधले पण सापडली नाही.,0,4.083,0,not_selected_by_random,,,,
1430,मिनूला कळून चुकले की आता मिठू आपल्याला परत कधीच भेटणार नाही.,0,6.822,0,not_selected_by_random,,,,
1431,तिच्या सवंगडयांना भेटायला ती आकाशात दूरवर उडाली आहे.,0,5.039,1,,marathi_female_001431.wav,t a i c a y a aa <wb> s a w a mq g a dx a y aa mq n aa <wb> bh a ee tx a aa y a l a aa <wb> t a ii <wb> aa k a aa sh a aa t a <wb> d a uu r a w a r a <wb> u dx a aa l a ii <wb> aa h a ee,C32 C0 C16 C5 C0 C38 C0 C1 <wb> C30 C0 C37 C0 C23 C13 C0 C9 C0 C38 C1 C23 C24 C1 <wb> C4 C0 C11 C34 C0 C1 C38 C0 C21 C0 C1 <wb> C32 C0 C16 <wb> C1 C19 C0 C1 C31 C0 C1 C32 C0 <wb> C7 C0 C36 C29 C0 C37 C0 C29 C0 <wb> C36 C9 C0 C1 C21 C0 C16 <wb> C1 C15 C0 C11,train
1432,"मिनू उदास झाली, तिचा रोजचा वेळ आता कंटाळवाणा जाऊ लागला.",0,6.64,0,not_selected_by_random,,,,
1433,"मिठूची खूपच आठवण येत असे, असेच दिवस चालले होते.",0,5.531,0,not_selected_by_random,,,,
1434,एके दिवशी सकाळी मिनूला खिडकीत ओळखीचा आवाज आला.,0,5.315,0,not_selected_by_random,,,,
1435,डोळे उघडून पाहिले तर मिनू मोठयाने किंचाळलीच.,0,5.098,0,not_selected_by_random,,,,
1436,मिठूही आनंदाने मिनूच्या गादीवर बसली.,0,4.518,0,not_selected_by_random,,,,
1437,"मिनूला तर इतका आनंद झाला होता, ती मनसोक्त तिच्या छोटया मैत्रिणीशी खेळली.",0,7.245,1,,marathi_female_001437.wav,m i n uu l aa <wb> t a r a <wb> i t a k a aa <wb> aa n a q d a <wb> jh a aa l a aa <wb> h a o t a aa <wb> t a ii <wb> m a n a s a o k a t a <wb> t a i c a y a aa <wb> ch o tx a y aa <wb> m ei t r i nx ii sh ii <wb> kh a ee lx a l a ii,C22 C16 C24 C36 C21 C1 <wb> C32 C0 C29 C0 <wb> C16 C32 C0 C19 C0 C1 <wb> C1 C24 C0 C23 C7 C0 <wb> C18 C0 C1 C21 C0 C1 <wb> C15 C0 C26 C32 C0 C1 <wb> C32 C0 C16 <wb> C22 C0 C24 C0 C30 C0 C26 C19 C0 C32 C0 <wb> C32 C0 C16 C5 C0 C38 C0 C1 <wb> C6 C26 C34 C0 C38 C1 <wb> C22 C2 C32 C29 C16 C25 C16 C31 C16 <wb> C20 C0 C11 C21 C0 C21 C0 C16,train
1438,थोडया वेळाने मिठू खिडकीतून दूर उडून गेली.,0,4.446,0,not_selected_by_random,,,,
1439,"ते पाहिल्यावर आई म्हणाली, मिनू मला तुझे कौतूक वाटते, पिंजर्यात डांबून न ठेवता तू मिठूला मोकळे ठेवलेस त्यामुळेच ती तुझ्याकडे परत आली.",0,14.079,0,not_selected_by_random,,,,
1440,"मला खात्री आहे आता मिठू आपल्याकडे नेहमीच येत जाईल, मिनूने आईला घट्ट मिठी मारली.",0,9.283,0,not_selected_by_random,,,,
1441,मदर्स डेसाठी आदिती आणि आखिलेषची जोरदार तयारी चालू झाली होती.,0,6.385,1,,marathi_female_001441.wav,m a d a r s a <wb> dx ee s aa txh ii <wb> aa d i t ii <wb> aa nx a i <wb> aa kh i l ee sx a c ii <wb> j a o r a d a aa r a <wb> t a y a aa r a ii <wb> c a aa l a uu <wb> jh a aa l a ii <wb> h a o t a ii,C22 C0 C7 C0 C29 C30 C0 <wb> C9 C11 C30 C1 C35 C16 <wb> C1 C7 C16 C32 C16 <wb> C1 C25 C0 C16 <wb> C1 C20 C16 C21 C11 C31 C0 C5 C16 <wb> C17 C0 C26 C29 C0 C7 C0 C1 C29 C0 <wb> C32 C0 C38 C0 C1 C29 C0 C16 <wb> C5 C0 C1 C21 C0 C36 <wb> C18 C0 C1 C21 C0 C16 <wb> C15 C0 C26 C32 C0 C16,test
1442,"रोजच्या दोघांच्या चर्चा, कागदावर सारखे गुपचूप लिहीणे आजोबा दोनचार दिवसांपासून पाहात होते.",0,9.106,0,not_selected_by_random,,,,
1443,आज त्यांनी त्याबद्दल मुलांना विचारायचे ठरवले.,0,4.687,0,not_selected_by_random,,,,
1444,"काय गं आदिती, काय गडबड चालली आहे, दोन चार दिवसांपासून तुम्ही दोघेही काहीतरी कामात आहात.",0,9.613,0,not_selected_by_random,,,,
1445,आजोबांनी हा प्रश्न विचारल्यावर आदितीने घाबरुन खोलीत आई नाही ना ह्याची खात्री करुन घेतली.,0,9.371,0,not_selected_by_random,,,,
1446,"अहो आजोबा, मदर्स डे आहे नां त्याची तयारी करतो आहोत, आखिलेषने दबक्या आवाजात सांगितले.",0,9.419,0,not_selected_by_random,,,,
1447,"मदर्स डे म्हणजे आपला मातृदिन होय, आजोबा समजूतीने म्हणाले.",0,6.908,0,not_selected_by_random,,,,
1448,"आम्ही त्याच्या सेलिब्रेशनची तयारी करत आहोत, आदितीने समजूत काढली.",0,6.522,0,not_selected_by_random,,,,
1449,"आखिलेष पुढे समजावत म्हणाला, आजोबा मी इंटरनेटवर वाचले आहे मदर्स डेची सुरुवात प्रथम ग्रीक आणि रोमन लोकांनी ख्रिस्त जन्मपूर्व २५० वर्षांपूर्वी केली.",0,16.759,0,not_selected_by_random,,,,
1450,निसर्गमातेचा उत्सव म्हणून सुरु केला गेलेला हा दिवस आपआपल्या मातांना प्रेम आणि आदर व्यक्त करण्याचा दिवस म्हणून साजरा केला जाऊ लागला.,0,12.775,0,not_selected_by_random,,,,
1451,आता भारतीयही मातृदिना बरोबरच मदर्स डेही साजरा करतात.,0,6.788,0,not_selected_by_random,,,,
1452,आम्हीही आईसाठी हा दिवस स्पेशल करणार आहोत.,0,5.122,0,not_selected_by_random,,,,
1453,आजोबांनाही ही माहिती नवीनच होती.,0,4.108,0,not_selected_by_random,,,,
1454,पाश्चात्यांची प्रथा असली तरी आईसाठी मुले काम करता आहेत हे पाहून आजोबांना खूप आनंद झाला होता.,0,10.289,0,not_selected_by_random,,,,
1455,"ते उत्साहाने म्हणाले, मुलांनो, मलाही तुमचा प्लॅन सांगा, मी सुध्दा तुम्हाला काहीतरी मदत करु शकेन.",0,10.482,0,not_selected_by_random,,,,
1456,आजोबांचे आश्वासन ऐकून मुलांनाही उत्साह आला.,0,5.17,0,not_selected_by_random,,,,
1457,"आदिती सांगू लागली, रविवारी आम्ही दोघेही आईच्या आधी उठून तिला सकाळचा चहा करुन देणार आहोत.",0,10.264,0,not_selected_by_random,,,,
1458,"त्यानंतर दुपारचे जेवणही आम्हीच करणार आहोत, बाबा आम्हाला पोळ्या करायला मदत करणार आहे.",0,9.661,0,not_selected_by_random,,,,
1459,"आखिलेष पुढे म्हणाला, आईसाठी आम्ही खास शुभेच्छापत्रही तयार केले आहे.",0,8.236,0,not_selected_by_random,,,,
1460,साठवलेल्या पैश्यातून तिच्यासाठी छोटेसे गिफ्ट आणि आवडीचे मोगर्याचे गजरेही आणणार आहोत.,0,9.299,0,not_selected_by_random,,,,
1461,"मुलांचे प्लॅन ऐकून आजोबा खूष झाले, मुलांनो तुमचा मदर्स डे नक्कीच स्पेशल होणार आहे, मीही त्या दिवशी तुम्हाला कामात मदत करीन.",0,13.5,0,not_selected_by_random,,,,
1462,रोज शाळा सुटल्यावर भूक लागल्यामुळे चिन्मय धावतच घरी यायचा.,0,6.548,0,not_selected_by_random,,,,
1463,त्याची आई रोज त्याच्यासाठी वेगवेगळे पदार्थ करायची.,0,5.657,0,not_selected_by_random,,,,
1464,"कधी इडली, ढोकळा, थालिपीठ, नूडल्स अगदी रोज काहीतरी वेगळे असायचेच.",0,8.244,0,not_selected_by_random,,,,
1465,शाळेतल्या मित्रांना त्याचा हेवा वाटायचा.,0,4.25,0,not_selected_by_random,,,,
1466,"एके दिवशी घरी आल्यावर आई झोपलेली होती, तो घाईने आई जवळ गेला.",0,7.442,0,not_selected_by_random,,,,
1467,"आईला ताप आला होता, त्याला पाहून क्षीण आवाजात आई म्हणाली, चिनू बेटा, मला ताप आल्यामुळे अजिबात उठवले जात नाही आहे.",0,12.935,0,not_selected_by_random,,,,
1468,"मी तुझ्यासाठी काही खायला करु शकले नाही, आजचा दिवस तू सकाळचीच पोळी-भाजी खा आणि दूध पी.",0,9.102,1,,marathi_female_001468.wav,m a ii <wb> t a u jh a y a aa s a aa txh a ii <wb> k a aa h a ii <wb> kh a aa y a l a aa <wb> k a r a u <wb> sh a k a l a ee <wb> n a aa h a ii <wb> aa j a c aa <wb> d a i w a s a <wb> t a uu <wb> s a k aa lx a c ii c a <wb> p a o lx a ii <wb> bh a aa j a ii <wb> kh a aa <wb> aa nx a i <wb> d a uu dh a <wb> p ii,C22 C0 C16 <wb> C32 C0 C36 C18 C0 C38 C0 C1 C30 C0 C1 C35 C0 C16 <wb> C19 C0 C1 C15 C0 C16 <wb> C20 C0 C1 C38 C0 C21 C0 C1 <wb> C19 C0 C29 C0 C36 <wb> C31 C0 C19 C0 C21 C0 C11 <wb> C24 C0 C1 C15 C0 C16 <wb> C1 C17 C0 C5 C1 <wb> C7 C0 C16 C37 C0 C30 C0 <wb> C32 C0 C36 <wb> C30 C0 C19 C1 C21 C0 C5 C16 C5 C0 <wb> C28 C0 C26 C21 C0 C16 <wb> C4 C0 C1 C17 C0 C16 <wb> C20 C0 C1 <wb> C1 C25 C0 C16 <wb> C7 C0 C36 C8 C0 <wb> C28 C16,train
1469,"हे ऐकल्यावर चिनूला खूपच राग आला, हे काय डब्यातही तेच आणि आताही तेच, मी नाही काही खात जा, चिन्मय धूसफूसत म्हणाला.",0,12.539,1,,marathi_female_001469.wav,h a ee <wb> ei k a l a y a aa w a r a <wb> c i n uu l aa <wb> kh a uu p a c a <wb> r a aa g a <wb> aa l a aa <wb> h a ee <wb> k a aa y a <wb> dx a b y aa t a h ii <wb> t a ee c a <wb> aa nx a i <wb> aa t a aa h a ii <wb> t a ee c a <wb> m a ii <wb> n a aa h a ii <wb> k a aa h a ii <wb> kh a aa t a <wb> j a aa <wb> c i n m a y a <wb> dh uu s a ph uu s a t a <wb> m a h a nx a aa l a aa,C15 C0 C11 <wb> C2 C19 C0 C21 C0 C38 C0 C1 C37 C0 C29 C0 <wb> C5 C16 C24 C36 C21 C1 <wb> C20 C0 C36 C28 C0 C5 C0 <wb> C29 C0 C1 C13 C0 <wb> C1 C21 C0 C1 <wb> C15 C0 C11 <wb> C19 C0 C1 C38 C0 <wb> C9 C0 C3 C38 C1 C32 C0 C15 C16 <wb> C32 C0 C11 C5 C0 <wb> C1 C25 C0 C16 <wb> C1 C32 C0 C1 C15 C0 C16 <wb> C32 C0 C11 C5 C0 <wb> C22 C0 C16 <wb> C24 C0 C1 C15 C0 C16 <wb> C19 C0 C1 C15 C0 C16 <wb> C20 C0 C1 C32 C0 <wb> C17 C0 C1 <wb> C5 C16 C24 C22 C0 C38 C0 <wb> C8 C36 C30 C0 C12 C36 C30 C0 C32 C0 <wb> C22 C0 C15 C0 C25 C0 C1 C21 C0 C1,train
1470,शेवटी काही न खाताच तो चिडून खेळायला गेला.,0,5.062,0,not_selected_by_random,,,,
1471,आईला बरे नाही म्हणून संध्याकाळी बाबा स्वयंपाक करत होते.,0,5.956,0,not_selected_by_random,,,,
1472,"चिनू आज मला तुझी मदत हवी आहे, मटार सोलून दे बरं, बाबा पोळया लाटता लाटता म्हणाले.",0,9.418,0,not_selected_by_random,,,,
1473,"नाखुषीनेच चिनूने मटार सोलायला घेतले, त्यानंतर तांदूळ निवडले.",0,7.314,0,not_selected_by_random,,,,
1474,"बापरे किती वेळ लागतो हे करायला, चिनू वैतागला.",0,4.598,1,,marathi_female_001474.wav,b aa p a r ee <wb> k a i t a ii <wb> w a ee lx a <wb> l a aa g a t a o <wb> h a ee <wb> k a r a aa y a l a aa <wb> c i n uu <wb> w ei t aa g a l aa,C3 C1 C28 C0 C29 C11 <wb> C19 C0 C16 C32 C0 C16 <wb> C37 C0 C11 C21 C0 <wb> C21 C0 C1 C13 C0 C32 C0 C26 <wb> C15 C0 C11 <wb> C19 C0 C29 C0 C1 C38 C0 C21 C0 C1 <wb> C5 C16 C24 C36 <wb> C37 C2 C32 C1 C13 C0 C21 C1,train
1475,बाबाही बराच वेळापासून स्वयंपाकघरात होते पण त्यांच्या फक्त पोळया आणि भाजी करुन झाली होती.,0,8.87,0,not_selected_by_random,,,,
1476,अजून कुकर लावायचा बाकी होता.,0,3.343,0,not_selected_by_random,,,,
1477,"हो ना रे चिनू, आपण इतका वेळ स्वयंपाकघरात आहोत पण दोनच पदार्थ करु शकलो.",0,7.724,0,not_selected_by_random,,,,
1478,"आई रोज सकाळ, दुपार, संध्याकाळ इतके पदार्थ कसे करत असेल, ते सुध्दा आपली अजिबातच मदत नसतांना.",0,10.214,0,not_selected_by_random,,,,
1479,बाबाच्या ह्या प्रश्नाने चिनूला आपले संध्याकाळचे वागणे आठवले.,0,6.348,0,not_selected_by_random,,,,
1480,ताप आलेला असतांनाही आपण आईशी किती वाईट बोललो हे आठवून त्याला खूप वाईट वाटले.,0,8.891,0,not_selected_by_random,,,,
1481,धावतच तो आईच्या खोलीत गेला.,0,3.154,0,not_selected_by_random,,,,
1482,"आईच्या जवळ जाऊन तिला म्हणाला, आई मला माफ कर, तू आमच्यासाठी किती कष्ट घेतेस.",0,8.591,1,,marathi_female_001482.wav,aa ii c a y a aa <wb> j a w a lx a <wb> j a aa uu n a <wb> t a i l a aa <wb> m a h a nx a aa l a aa <wb> aa ii <wb> m a l a aa <wb> m a aa ph a <wb> k a r a <wb> t a uu <wb> aa m a c y aa s aa txh ii <wb> k a i t a ii <wb> k a sx a tx a <wb> gh ee t ee s a,C1 C16 C5 C0 C38 C0 C1 <wb> C17 C0 C37 C0 C21 C0 <wb> C17 C0 C1 C36 C24 C0 <wb> C32 C0 C16 C21 C0 C1 <wb> C22 C0 C15 C0 C25 C0 C1 C21 C0 C1 <wb> C1 C16 <wb> C22 C0 C21 C0 C1 <wb> C22 C0 C1 C12 C0 <wb> C19 C0 C29 C0 <wb> C32 C0 C36 <wb> C1 C22 C0 C5 C38 C1 C30 C1 C35 C16 <wb> C19 C0 C16 C32 C0 C16 <wb> C19 C0 C31 C0 C34 C0 <wb> C14 C11 C32 C11 C30 C0,train
1483,मी मात्र तुला बर नसतांनाही खायला करायचा हटट केला.,0,6.148,0,not_selected_by_random,,,,
1484,"कधी कधी तर तू प्रेमाने कलेले, मी मात्र आवडत नाही म्हणून सरळ टाकून देतो.",0,8.797,0,not_selected_by_random,,,,
1485,चिन्यमचे हे बोलणे ऐकून आईने त्याला जवळ घेतले.,0,4.86,0,not_selected_by_random,,,,
1486,बाबाही समाधानाने स्वयंपाकघरात जेवणाची पान घ्यायला वळला.,0,6.22,0,not_selected_by_random,,,,
1487,मोंटूचे बाबा त्यांच्या ऑफिसच्या कामानिमित्त देशात परदेशात जात असत.,0,7.137,0,not_selected_by_random,,,,
1488,"मोंटूचा मामाही अमेरिकेत होता, त्यामुळे सतत मोंटूला चॉकलेटचे विविध प्रकार खायला मिळत.",0,9.8,0,not_selected_by_random,,,,
1489,चॉकलेट खातांना त्याला मजा येत असे परंतु चूळ भरायला किंवा दात घासायला मोंटूला प्रचंड कंटाळा होता.,0,10.101,1,,marathi_female_001489.wav,c o k a l ee tx a <wb> kh aa t aa mq n aa <wb> t a y a aa l a aa <wb> m a j a aa <wb> y a ee t a <wb> a s a ee <wb> p a r a q t a u <wb> c uu lx a <wb> bh a r a aa y a l a aa <wb> k a i q w a aa <wb> d a aa t a <wb> gh aa s aa y a l aa <wb> m o mq tx uu l aa <wb> p a r a c a q dx a <wb> k a q tx a aa lx a aa <wb> h a o t a aa,C5 C26 C19 C0 C21 C11 C34 C0 <wb> C20 C1 C32 C1 C23 C24 C1 <wb> C32 C0 C38 C0 C1 C21 C0 C1 <wb> C22 C0 C17 C0 C1 <wb> C38 C0 C11 C32 C0 <wb> C0 C30 C0 C11 <wb> C28 C0 C29 C0 C23 C32 C0 C36 <wb> C5 C36 C21 C0 <wb> C4 C0 C29 C0 C1 C38 C0 C21 C0 C1 <wb> C19 C0 C16 C23 C37 C0 C1 <wb> C7 C0 C1 C32 C0 <wb> C14 C1 C30 C1 C38 C0 C21 C1 <wb> C22 C26 C23 C34 C36 C21 C1 <wb> C28 C0 C29 C0 C5 C0 C23 C9 C0 <wb> C19 C0 C23 C34 C0 C1 C21 C0 C1 <wb> C15 C0 C26 C32 C0 C1,train
1490,हळूहळू त्याचा परिणाम दिसू लागला.,0,3.206,0,not_selected_by_random,,,,
1491,"मोंटूचे वजन वाढायला लागले होते, त्याचे दात काळे होऊन किडायला लागले होते.",0,7.544,0,not_selected_by_random,,,,
1492,कधी जर खूप थंड किंवा अती गरम पदार्थ खाल्ले तर त्याच्या दातातून कळा येत असत.,0,8.969,0,not_selected_by_random,,,,
1493,ती कुठल्याही क्षणी आपल्या घरातून उडून जाऊ शकते.,0,5.25,0,not_selected_by_random,,,,
1494,अशा वेळी त्याला अत्यंत रडू येत असे.,0,4.128,0,not_selected_by_random,,,,
1495,आईबाबा त्याला ह्या गोष्टीवरुन खूप समजावत पण त्याला अजिबात समजावून घ्यायचे नसायचे.,0,9.519,0,not_selected_by_random,,,,
1496,एके दिवशी झोपलेला असतांना त्याला कुणाचा तरी रडण्याचा आवाज आला.,0,6.81,0,not_selected_by_random,,,,
1497,त्याने इकडे तिकडे पाहिले परंतु कोणी दिसेना.,0,4.692,0,not_selected_by_random,,,,
1498,थोडयावेळाने आवाज अधिक मोठा झाला.,0,3.743,0,not_selected_by_random,,,,
1499,त्याने नीट कानोसा घेतल्यावर लक्षात आले की आवाज तर त्याच्या तोंडातून येत आहे.,0,7.415,0,not_selected_by_random,,,,
1500,"त्याला अजिबात कळेना म्हणून त्याने आरश्यासमोर आ करुन मोठे तोंड उघडले, तर चक्क त्याचे मागचे चार दात म्हणजेच दाढा रडत होत्या.",0,14.842,0,not_selected_by_random,,,,
1501,मोंटू तू आमची नीट काळजी न घेतल्यामुळे बघ काय झाले.,0,6.356,0,not_selected_by_random,,,,
1502,"मी कुठे काय केले, मोंटू ओशाळून म्हणाला.",0,4.458,0,not_selected_by_random,,,,
1503,"हो तूच हे सगळे केलेस, रोज आठ-दहा चॉकलेट्स खायचास, खाल्ल्यावर चूळ भरायचा नाहीस, रात्री दात घासायचा नाहीस, सकाळचे तुझे दात घासणेही घाईचेच असते.",0,16.506,0,not_selected_by_random,,,,
1504,त्यामुळे चॉकलेट आणि अन्नाचे सगळे कण आमच्या दातात अडकून रहातात.,0,7.058,0,not_selected_by_random,,,,
1505,"दिवसरात्र अडकून बसल्यामुळे आम्हाला किड लागली आहे, आमचा पांढराशुभ्र रंग तर काळाकुट्ट झाला आहे.",0,10.413,0,not_selected_by_random,,,,
1506,मोंटू दातांचे बोलणे ऐकून अधिकच ओशाळला.,0,4.733,0,not_selected_by_random,,,,
1507,"दात पुढे म्हणाले, आता तू कुठलाही गरम किंवा गार पदार्थ खाल्ला की आम्हाला किती त्रास होतो माहिती आहे, जोरदार ठणका बसतो.",0,12.38,0,not_selected_by_random,,,,
1508,"डॉक्टर काकांकडे गेल्यावर आता ते आम्हाला काढून टाकणार, तुझ्या हलगर्जीपणामुळे आमचे घर जाणार आहे.",0,10.221,0,not_selected_by_random,,,,
1509,"मोंटू अरे उठ, शाळेत जायची वेळ झाली आहे, आईची हाक आली.",0,5.944,1,,marathi_female_001509.wav,m o mq tx uu <wb> a r a ee <wb> u txh a <wb> sh a aa lx a ee t a <wb> j a aa y a c a ii <wb> w a ee lx a <wb> jh a aa l a ii <wb> aa h a ee <wb> aa ii c a ii <wb> h a aa k a <wb> aa l a ii,C22 C26 C23 C34 C36 <wb> C0 C29 C0 C11 <wb> C36 C35 C0 <wb> C31 C0 C1 C21 C0 C11 C32 C0 <wb> C17 C0 C1 C38 C0 C5 C0 C16 <wb> C37 C0 C11 C21 C0 <wb> C18 C0 C1 C21 C0 C16 <wb> C1 C15 C0 C11 <wb> C1 C16 C5 C0 C16 <wb> C15 C0 C1 C19 C0 <wb> C1 C21 C0 C16,train
1510,मोंटू दचकून जागा झाला.,0,2.712,0,not_selected_by_random,,,,
1511,"अरे म्हणजे हे फक्त स्वप्न होते तर, मोंटूला अगदी हुश्श झाले.",0,7.181,0,not_selected_by_random,,,,
1512,मात्र त्याने निश्चय केला दातांची काळजी घेण्याचा आणि दात घासायला बाथरुम मध्ये पळाला.,0,9.382,0,not_selected_by_random,,,,
1513,मिता कोकणातल्या छोटया खेड्यात रहायची.,0,3.088,1,,marathi_female_001513.wav,m i t aa <wb> k o k a nx aa t a l y aa <wb> ch o tx a y aa <wb> kh ee dx y aa t a <wb> r a h aa y a c ii,C22 C16 C32 C1 <wb> C19 C26 C19 C0 C25 C1 C32 C0 C21 C38 C1 <wb> C6 C26 C34 C0 C38 C1 <wb> C20 C11 C9 C38 C1 C32 C0 <wb> C29 C0 C15 C1 C38 C0 C5 C16,train
1514,"तिचे गाव शांत, सुंदर आणि समुद्राकाठी वसलेले होते.",0,5.971,0,not_selected_by_random,,,,
1515,"तिचे बाबा मासळी विकायचे आणि आई घरी पापड, लोणची करुन विकायची, ह्यावर त्यांच्या कुटूंबाचा उदर निर्वाह चालत असे.",0,10.565,1,,marathi_female_001515.wav,t a i c a ee <wb> b a aa b a aa <wb> m aa s a lx ii <wb> w i k aa y a c ee <wb> aa nx a i <wb> aa ii <wb> gh a r a ii <wb> p a aa p a dx a <wb> l o nx a c ii <wb> k a r a u n a <wb> w i k aa y a c ii <wb> h a y a aa w a r a <wb> t a y a aa q c a y a aa <wb> k u tx uu mq b aa c aa <wb> u d a r a <wb> n i r w aa h a <wb> c a aa l a t a <wb> a s a ee,C32 C0 C16 C5 C0 C11 <wb> C3 C0 C1 C3 C0 C1 <wb> C22 C1 C30 C0 C21 C16 <wb> C37 C16 C19 C1 C38 C0 C5 C11 <wb> C1 C25 C0 C16 <wb> C1 C16 <wb> C14 C0 C29 C0 C16 <wb> C28 C0 C1 C28 C0 C9 C0 <wb> C21 C26 C25 C0 C5 C16 <wb> C19 C0 C29 C0 C36 C24 C0 <wb> C37 C16 C19 C1 C38 C0 C5 C16 <wb> C15 C0 C38 C0 C1 C37 C0 C29 C0 <wb> C32 C0 C38 C0 C1 C23 C5 C0 C38 C0 C1 <wb> C19 C36 C34 C36 C23 C3 C1 C5 C1 <wb> C36 C7 C0 C29 C0 <wb> C24 C16 C29 C37 C1 C15 C0 <wb> C5 C0 C1 C21 C0 C32 C0 <wb> C0 C30 C0 C11,train
