row_id,text,gender,duration_sec,selected,exclusion_reason,filename,baseline_tokens,clustered_tokens,split
5052,"इसलिए, इन छवियों के प्रति, हमारा विवेकशील और आलोचनात्मक रवैया नहीं, बल्कि, उनसे सम्मोहित हो जानेवाला, एक रिश्ता बन गया है",1,9.961,1,,hindi_female_005052.wav,i s a l a i ee <wb> i n a <wb> ch a w a i y a o q <wb> k a ee <wb> p a r a t a i <wb> h a m a aa r a aa <wb> w a i w a ee k a sh a ii l a <wb> ou r a <wb> aa l a o c a n a aa t a m a k a <wb> r a w a ei y a aa <wb> n a h a ii q <wb> b a l a k a i <wb> u n a s a ee <wb> s a m a m a o h a i t a <wb> h a o <wb> j a aa n a ee w a aa l a aa <wb> ee k a <wb> r a i sh a t a aa <wb> b a n a <wb> g a y a aa <wb> h a ei,C16 C30 C0 C21 C0 C16 C11 <wb> C16 C24 C0 <wb> C6 C0 C37 C0 C16 C38 C0 C26 C23 <wb> C19 C0 C11 <wb> C28 C0 C29 C0 C32 C0 C16 <wb> C15 C0 C22 C0 C1 C29 C0 C1 <wb> C37 C0 C16 C37 C0 C11 C19 C0 C31 C0 C16 C21 C0 <wb> C27 C29 C0 <wb> C1 C21 C0 C26 C5 C0 C24 C0 C1 C32 C0 C22 C0 C19 C0 <wb> C29 C0 C37 C0 C2 C38 C0 C1 <wb> C24 C0 C15 C0 C16 C23 <wb> C3 C0 C21 C0 C19 C0 C16 <wb> C36 C24 C0 C30 C0 C11 <wb> C30 C0 C22 C0 C22 C0 C26 C15 C0 C16 C32 C0 <wb> C15 C0 C26 <wb> C17 C0 C1 C24 C0 C11 C37 C0 C1 C21 C0 C1 <wb> C11 C19 C0 <wb> C29 C0 C16 C31 C0 C32 C0 C1 <wb> C3 C0 C24 C0 <wb> C13 C0 C38 C0 C1 <wb> C15 C0 C2,train
5057,"एक स्तर वो, जिसमें आतंकवाद, उसकी स्थिति, उससे बनने वाले हालात को, अधिक से अधिक असरदार तरीके से दिखाए जा सकें",1,8.731,1,,hindi_female_005057.wav,ee k a <wb> s a t a r a <wb> w a o <wb> j a i s a m a ee q <wb> aa t a q k a w a aa d a <wb> u s a k a ii <wb> s a th a i t a i <wb> u s a s a ee <wb> b a n a n a ee <wb> w a aa l a ee <wb> h a aa l a aa t a <wb> k a o <wb> a dh a i k a <wb> s a ee <wb> a dh a i k a <wb> a s a r a d a aa r a <wb> t a r a ii k a ee <wb> s a ee <wb> d a i kh a aa ee <wb> j a aa <wb> s a k a ee q,C11 C19 C0 <wb> C30 C0 C32 C0 C29 C0 <wb> C37 C0 C26 <wb> C17 C0 C16 C30 C0 C22 C0 C11 C23 <wb> C1 C32 C0 C23 C19 C0 C37 C0 C1 C7 C0 <wb> C36 C30 C0 C19 C0 C16 <wb> C30 C0 C33 C0 C16 C32 C0 C16 <wb> C36 C30 C0 C30 C0 C11 <wb> C3 C0 C24 C0 C24 C0 C11 <wb> C37 C0 C1 C21 C0 C11 <wb> C15 C0 C1 C21 C0 C1 C32 C0 <wb> C19 C0 C26 <wb> C0 C8 C0 C16 C19 C0 <wb> C30 C0 C11 <wb> C0 C8 C0 C16 C19 C0 <wb> C0 C30 C0 C29 C0 C7 C0 C1 C29 C0 <wb> C32 C0 C29 C0 C16 C19 C0 C11 <wb> C30 C0 C11 <wb> C7 C0 C16 C20 C0 C1 C11 <wb> C17 C0 C1 <wb> C30 C0 C19 C0 C11 C23,train
5062,"इस अर्थ में, आप कह सकते हैं, कि शब्दों के ज़रिए, टेलीविज़न चैनलों द्वारा प्रयुक्त छवि, यूनीइमैजिनरी होते हैं, जो दो विरोधी पक्षों, और विपरीत दशा में, एक ही साथ काम में लाए जा सकते हैं",1,14.188,0,not_selected_by_random,,,,
5065,"इससे पैदा होनेवाले अर्थ, एक तो निर्माता, और उपभोक्ता के ज़रिए होता है, और दूसरा, स्वयं इस तकनीक के द्वारा, जो कि प्रसारण, और व्य वहार के दौरान पैदा होता है",1,12.124,0,not_selected_by_random,,,,
5069,"सूज़न सोंटाग की मान्यता के आधार पर, जब लोग ड्राइंग रुम में बैठ कर आतंकवाद की खबरें, देख रहे होते हैं, तो इत्मिनान होते हैं, उनके भीतर एक निश्चिंतता का बोध होता है, कि हम सुरक्षित हैं",1,12.539,1,,hindi_female_005069.wav,s a uu z a n a <wb> s a o q tx a aa g a <wb> k a ii <wb> m a aa n a y a t a aa <wb> k a ee <wb> aa dh a aa r a <wb> p a r a <wb> j a b a <wb> l a o g a <wb> dx a r a aa i q g a <wb> r a u m a <wb> m a ee q <wb> b a ei txh a <wb> k a r a <wb> aa t a q k a w a aa d a <wb> k a ii <wb> kh a b a r a ee q <wb> d a ee kh a <wb> r a h a ee <wb> h a o t a ee <wb> h a ei q <wb> t a o <wb> i t a m a i n a aa n a <wb> h a o t a ee <wb> h a ei q <wb> u n a k a ee <wb> bh a ii t a r a <wb> ee k a <wb> n a i sh a c a i q t a t a aa <wb> k a aa <wb> b a o dh a <wb> h a o t a aa <wb> h a ei <wb> k a i <wb> h a m a <wb> s a u r a k a sx a i t a <wb> h a ei q,C30 C0 C36 C17 C0 C24 C0 <wb> C30 C0 C26 C23 C34 C0 C1 C13 C0 <wb> C19 C0 C16 <wb> C22 C0 C1 C24 C0 C38 C0 C32 C0 C1 <wb> C19 C0 C11 <wb> C1 C8 C0 C1 C29 C0 <wb> C28 C0 C29 C0 <wb> C17 C0 C3 C0 <wb> C21 C0 C26 C13 C0 <wb> C9 C0 C29 C0 C1 C16 C23 C13 C0 <wb> C29 C0 C36 C22 C0 <wb> C22 C0 C11 C23 <wb> C3 C0 C2 C35 C0 <wb> C19 C0 C29 C0 <wb> C1 C32 C0 C23 C19 C0 C37 C0 C1 C7 C0 <wb> C19 C0 C16 <wb> C20 C0 C3 C0 C29 C0 C11 C23 <wb> C7 C0 C11 C20 C0 <wb> C29 C0 C15 C0 C11 <wb> C15 C0 C26 C32 C0 C11 <wb> C15 C0 C2 C23 <wb> C32 C0 C26 <wb> C16 C32 C0 C22 C0 C16 C24 C0 C1 C24 C0 <wb> C15 C0 C26 C32 C0 C11 <wb> C15 C0 C2 C23 <wb> C36 C24 C0 C19 C0 C11 <wb> C4 C0 C16 C32 C0 C29 C0 <wb> C11 C19 C0 <wb> C24 C0 C16 C31 C0 C5 C0 C16 C23 C32 C0 C32 C0 C1 <wb> C19 C0 C1 <wb> C3 C0 C26 C8 C0 <wb> C15 C0 C26 C32 C0 C1 <wb> C15 C0 C2 <wb> C19 C0 C16 <wb> C15 C0 C22 C0 <wb> C30 C0 C36 C29 C0 C19 C0 C31 C0 C16 C32 C0 <wb> C15 C0 C2 C23,train
5070,"पिछली रात, मैं एक मित्र के घर थी, जब टीवी पर मैंने, घायलों को स्ट्रेचर पर डाल, लोगों को इधर से उधर भागते देखा",1,8.266,1,,hindi_female_005070.wav,p a i ch a l a ii <wb> r a aa t a <wb> m a ei q <wb> ee k a <wb> m a i t a r a <wb> k a ee <wb> gh a r a <wb> th a ii <wb> j a b a <wb> tx a ii w a ii <wb> p a r a <wb> m a ei q n a ee <wb> gh a aa y a l a o q <wb> k a o <wb> s a tx a r a ee c a r a <wb> p a r a <wb> dx a aa l a <wb> l a o g a o q <wb> k a o <wb> i dh a r a <wb> s a ee <wb> u dh a r a <wb> bh a aa g a t a ee <wb> d a ee kh a aa,C28 C0 C16 C6 C0 C21 C0 C16 <wb> C29 C0 C1 C32 C0 <wb> C22 C0 C2 C23 <wb> C11 C19 C0 <wb> C22 C0 C16 C32 C0 C29 C0 <wb> C19 C0 C11 <wb> C14 C0 C29 C0 <wb> C33 C0 C16 <wb> C17 C0 C3 C0 <wb> C34 C0 C16 C37 C0 C16 <wb> C28 C0 C29 C0 <wb> C22 C0 C2 C23 C24 C0 C11 <wb> C14 C0 C1 C38 C0 C21 C0 C26 C23 <wb> C19 C0 C26 <wb> C30 C0 C34 C0 C29 C0 C11 C5 C0 C29 C0 <wb> C28 C0 C29 C0 <wb> C9 C0 C1 C21 C0 <wb> C21 C0 C26 C13 C0 C26 C23 <wb> C19 C0 C26 <wb> C16 C8 C0 C29 C0 <wb> C30 C0 C11 <wb> C36 C8 C0 C29 C0 <wb> C4 C0 C1 C13 C0 C32 C0 C11 <wb> C7 C0 C11 C20 C0 C1,train
5073,"लेकिन क्या वे सभी असामान्य या बुरे लोग हैं, या वे ऐसे लोग हैं, जिनसे हम टकराते हैं, जिनमें से कोई, शायद हमारे साथ काम करता हो, या हमारे आस पास ही मौजूद हो",1,12.322,0,not_selected_by_random,,,,
5075,"खैर, यहां हम घृणा की ताकत को समझने की, सैद्धांतिक कोशिश नही कर रहे है",1,5.936,0,not_selected_by_random,,,,
5076,"मैं, अपने भीतर आक्रोश की इस बीज को, और सींचना नहीं चाहती",1,5.274,0,not_selected_by_random,,,,
5077,"क्योंकि, जो हुवा, उसके असर को मिटने में तो लंबा समय लगेगा, लेकिन हमारी एक एक सकारात्मक ऊर्जा, दुनिया को बदल सकती है",1,9.149,1,,hindi_female_005077.wav,k a y a o q k a i <wb> j a o <wb> h a u w a aa <wb> u s a k a ee <wb> a s a r a <wb> k a o <wb> m a i tx a n a ee <wb> m a ee q <wb> t a o <wb> l a q b a aa <wb> s a m a y a <wb> l a g a ee g a aa <wb> l a ee k a i n a <wb> h a m a aa r a ii <wb> ee k a <wb> ee k a <wb> s a k a aa r a aa t a m a k a <wb> uu r a j a aa <wb> d a u n a i y a aa <wb> k a o <wb> b a d a l a <wb> s a k a t a ii <wb> h a ei,C19 C0 C38 C0 C26 C23 C19 C0 C16 <wb> C17 C0 C26 <wb> C15 C0 C36 C37 C0 C1 <wb> C36 C30 C0 C19 C0 C11 <wb> C0 C30 C0 C29 C0 <wb> C19 C0 C26 <wb> C22 C0 C16 C34 C0 C24 C0 C11 <wb> C22 C0 C11 C23 <wb> C32 C0 C26 <wb> C21 C0 C23 C3 C0 C1 <wb> C30 C0 C22 C0 C38 C0 <wb> C21 C0 C13 C0 C11 C13 C0 C1 <wb> C21 C0 C11 C19 C0 C16 C24 C0 <wb> C15 C0 C22 C0 C1 C29 C0 C16 <wb> C11 C19 C0 <wb> C11 C19 C0 <wb> C30 C0 C19 C0 C1 C29 C0 C1 C32 C0 C22 C0 C19 C0 <wb> C36 C29 C0 C17 C0 C1 <wb> C7 C0 C36 C24 C0 C16 C38 C0 C1 <wb> C19 C0 C26 <wb> C3 C0 C7 C0 C21 C0 <wb> C30 C0 C19 C0 C32 C0 C16 <wb> C15 C0 C2,train
5079,"लेकिन, तब क्या जब ऐसा ही कोई यथार्थ, हमारी ठहरी हुई जिंदगी में, अचानक से घुसपैठ कर आता है, तब हम उसका मुकाबला करने में, स्वयं को असमर्थ पाते हैं",1,10.983,1,,hindi_female_005079.wav,l a ee k a i n a <wb> t a b a <wb> k a y a aa <wb> j a b a <wb> ei s a aa <wb> h a ii <wb> k a o ii <wb> y a th a aa r a th a <wb> h a m a aa r a ii <wb> txh a h a r a ii <wb> h a u ii <wb> j a i q d a g a ii <wb> m a ee q <wb> a c a aa n a k a <wb> s a ee <wb> gh a u s a p a ei txh a <wb> k a r a <wb> aa t a aa <wb> h a ei <wb> t a b a <wb> h a m a <wb> u s a k a aa <wb> m a u k a aa b a l a aa <wb> k a r a n a ee <wb> m a ee q <wb> s a w a y a q <wb> k a o <wb> a s a m a r a th a <wb> p a aa t a ee <wb> h a ei q,C21 C0 C11 C19 C0 C16 C24 C0 <wb> C32 C0 C3 C0 <wb> C19 C0 C38 C0 C1 <wb> C17 C0 C3 C0 <wb> C2 C30 C0 C1 <wb> C15 C0 C16 <wb> C19 C0 C26 C16 <wb> C38 C0 C33 C0 C1 C29 C0 C33 C0 <wb> C15 C0 C22 C0 C1 C29 C0 C16 <wb> C35 C0 C15 C0 C29 C0 C16 <wb> C15 C0 C36 C16 <wb> C17 C0 C16 C23 C7 C0 C13 C0 C16 <wb> C22 C0 C11 C23 <wb> C0 C5 C0 C1 C24 C0 C19 C0 <wb> C30 C0 C11 <wb> C14 C0 C36 C30 C0 C28 C0 C2 C35 C0 <wb> C19 C0 C29 C0 <wb> C1 C32 C0 C1 <wb> C15 C0 C2 <wb> C32 C0 C3 C0 <wb> C15 C0 C22 C0 <wb> C36 C30 C0 C19 C0 C1 <wb> C22 C0 C36 C19 C0 C1 C3 C0 C21 C0 C1 <wb> C19 C0 C29 C0 C24 C0 C11 <wb> C22 C0 C11 C23 <wb> C30 C0 C37 C0 C38 C0 C23 <wb> C19 C0 C26 <wb> C0 C30 C0 C22 C0 C29 C0 C33 C0 <wb> C28 C0 C1 C32 C0 C11 <wb> C15 C0 C2 C23,train
5093,"तब फिर इस कोमल मस्तिष्क में, बाद में ऐसा क्या घटित होता है, कि जिसके लिए, उसे खुद अपने प्राणों का भी, मोह नहीं रह जाता है",1,8.824,1,,hindi_female_005093.wav,t a b a <wb> ph a i r a <wb> i s a <wb> k a o m a l a <wb> m a s a t a i sx a k a <wb> m a ee q <wb> b a aa d a <wb> m a ee q <wb> ei s a aa <wb> k a y a aa <wb> gh a tx a i t a <wb> h a o t a aa <wb> h a ei <wb> k a i <wb> j a i s a k a ee <wb> l a i ee <wb> u s a ee <wb> kh a u d a <wb> a p a n a ee <wb> p a r a aa nx a o q <wb> k a aa <wb> bh a ii <wb> m a o h a <wb> n a h a ii q <wb> r a h a <wb> j a aa t a aa <wb> h a ei,C32 C0 C3 C0 <wb> C12 C0 C16 C29 C0 <wb> C16 C30 C0 <wb> C19 C0 C26 C22 C0 C21 C0 <wb> C22 C0 C30 C0 C32 C0 C16 C31 C0 C19 C0 <wb> C22 C0 C11 C23 <wb> C3 C0 C1 C7 C0 <wb> C22 C0 C11 C23 <wb> C2 C30 C0 C1 <wb> C19 C0 C38 C0 C1 <wb> C14 C0 C34 C0 C16 C32 C0 <wb> C15 C0 C26 C32 C0 C1 <wb> C15 C0 C2 <wb> C19 C0 C16 <wb> C17 C0 C16 C30 C0 C19 C0 C11 <wb> C21 C0 C16 C11 <wb> C36 C30 C0 C11 <wb> C20 C0 C36 C7 C0 <wb> C0 C28 C0 C24 C0 C11 <wb> C28 C0 C29 C0 C1 C25 C0 C26 C23 <wb> C19 C0 C1 <wb> C4 C0 C16 <wb> C22 C0 C26 C15 C0 <wb> C24 C0 C15 C0 C16 C23 <wb> C29 C0 C15 C0 <wb> C17 C0 C1 C32 C0 C1 <wb> C15 C0 C2,train
5099,"साहित्यिक कृतियों को, जुनून की हद तक चाहने वाले लोगों का, लघुतम, समापवर्त्य आखिर क्या हो सकता है, और इन कृतियों के लेखकों का, कोरे तथ्य इस प्रकार हैं",1,12.104,0,not_selected_by_random,,,,
5100,"पुलिस की हिरासत में, हाम्सुन पर मुकदमा चलाया गया, और इस प्रसंग का इतिहास, अब नार्वे तक ही, महदूद नहीं रह गया है",1,8.469,0,not_selected_by_random,,,,
5101,"जिस क्रूरता से, मनोचिकित्सीय जाँच के बहाने, वृद्ध हाम्सुन को यातना दी गयी, वह डेनमार्क के लेखक, थॉरकिल्ड हाम्सुन की पुस्तक, प्रोसेशन में, पैने, और मार्मिक विवरणों के साथ दर्ज है",1,14.164,1,,hindi_female_005101.wav,j a i s a <wb> k a r a uu r a t a aa <wb> s a ee <wb> m a n a o c a i k a i t a s a ii y a <wb> j a aa mq c a <wb> k a ee <wb> b a h a aa n a ee <wb> w a rq d a dh a <wb> h a aa m a s a u n a <wb> k a o <wb> y a aa t a n a aa <wb> d a ii <wb> g a y a ii <wb> w a h a <wb> dx a ee n a m a aa r a k a <wb> k a ee <wb> l a ee kh a k a <wb> th a r a k a i l a dx a <wb> h a aa m a s a u n a <wb> k a ii <wb> p a u s a t a k a <wb> p a r a o s a ee sh a n a <wb> m a ee q <wb> p a ei n a ee <wb> ou r a <wb> m a aa r a m a i k a <wb> w a i w a r a nx a o q <wb> k a ee <wb> s a aa th a <wb> d a r a j a <wb> h a ei,C17 C0 C16 C30 C0 <wb> C19 C0 C29 C0 C36 C29 C0 C32 C0 C1 <wb> C30 C0 C11 <wb> C22 C0 C24 C0 C26 C5 C0 C16 C19 C0 C16 C32 C0 C30 C0 C16 C38 C0 <wb> C17 C0 C1 C23 C5 C0 <wb> C19 C0 C11 <wb> C3 C0 C15 C0 C1 C24 C0 C11 <wb> C37 C0 C29 C7 C0 C8 C0 <wb> C15 C0 C1 C22 C0 C30 C0 C36 C24 C0 <wb> C19 C0 C26 <wb> C38 C0 C1 C32 C0 C24 C0 C1 <wb> C7 C0 C16 <wb> C13 C0 C38 C0 C16 <wb> C37 C0 C15 C0 <wb> C9 C0 C11 C24 C0 C22 C0 C1 C29 C0 C19 C0 <wb> C19 C0 C11 <wb> C21 C0 C11 C20 C0 C19 C0 <wb> C33 C0 C29 C0 C19 C0 C16 C21 C0 C9 C0 <wb> C15 C0 C1 C22 C0 C30 C0 C36 C24 C0 <wb> C19 C0 C16 <wb> C28 C0 C36 C30 C0 C32 C0 C19 C0 <wb> C28 C0 C29 C0 C26 C30 C0 C11 C31 C0 C24 C0 <wb> C22 C0 C11 C23 <wb> C28 C0 C2 C24 C0 C11 <wb> C27 C29 C0 <wb> C22 C0 C1 C29 C0 C22 C0 C16 C19 C0 <wb> C37 C0 C16 C37 C0 C29 C0 C25 C0 C26 C23 <wb> C19 C0 C11 <wb> C30 C0 C1 C33 C0 <wb> C7 C0 C29 C0 C17 C0 <wb> C15 C0 C2,train
5102,"इस पुस्तक से, और इस लेखक के प्रति हुई प्रति क्रिया से, इस बात का अनुमान सहज ही लगाया जा सकता है, कि केवल नात्सी ही, नात्सी नहीं थे",1,9.636,0,not_selected_by_random,,,,
5104,"हिटलर से ऐसी एक मुलाकात, जिसके बाद हाम्सुन, हिटलर की बॉल्कनी पर जाकर रोने लगे थे, हाम्सुन के पूरे जीवन में, ऐसा क्या हो सकता था, जिससे उनके नात्सी होने का आभास मिलता हो",1,13.18,0,not_selected_by_random,,,,
5109,"बड़ बड़ बड़, और ख़ड ख़ड ख़ड करके, ताला खोल कर चली गई",1,4.896,0,not_selected_by_random,,,,
5113,चीनी के कारण विस्फोट का ख़तरा हो सकता है,1,2.926,1,,hindi_female_005113.wav,c a ii n a ii <wb> k a ee <wb> k a aa r a nx a <wb> w a i s a ph a o tx a <wb> k a aa <wb> khq a t a r a aa <wb> h a o <wb> s a k a t a aa <wb> h a ei,C5 C0 C16 C24 C0 C16 <wb> C19 C0 C11 <wb> C19 C0 C1 C29 C0 C25 C0 <wb> C37 C0 C16 C30 C0 C12 C0 C26 C34 C0 <wb> C19 C0 C1 <wb> C20 C0 C32 C0 C29 C0 C1 <wb> C15 C0 C26 <wb> C30 C0 C19 C0 C32 C0 C1 <wb> C15 C0 C2,train
5114,कई लोगों को गर्द और महीन चूर्ण से होने वाले विस्फोट के ख़तरे के बारे में जानकारी नही है,1,5.48,1,,hindi_female_005114.wav,k a ii <wb> l a o g a o q <wb> k a o <wb> g a r a d a <wb> ou r a <wb> m a h a ii n a <wb> c a uu r a nx a <wb> s a ee <wb> h a o n a ee <wb> w a aa l a ee <wb> w a i s a ph a o tx a <wb> k a ee <wb> khq a t a r a ee <wb> k a ee <wb> b a aa r a ee <wb> m a ee q <wb> j a aa n a k a aa r a ii <wb> n a h a ii <wb> h a ei,C19 C0 C16 <wb> C21 C0 C26 C13 C0 C26 C23 <wb> C19 C0 C26 <wb> C13 C0 C29 C0 C7 C0 <wb> C27 C29 C0 <wb> C22 C0 C15 C0 C16 C24 C0 <wb> C5 C0 C36 C29 C0 C25 C0 <wb> C30 C0 C11 <wb> C15 C0 C26 C24 C0 C11 <wb> C37 C0 C1 C21 C0 C11 <wb> C37 C0 C16 C30 C0 C12 C0 C26 C34 C0 <wb> C19 C0 C11 <wb> C20 C0 C32 C0 C29 C0 C11 <wb> C19 C0 C11 <wb> C3 C0 C1 C29 C0 C11 <wb> C22 C0 C11 C23 <wb> C17 C0 C1 C24 C0 C19 C0 C1 C29 C0 C16 <wb> C24 C0 C15 C0 C16 <wb> C15 C0 C2,train
5115,"जहाँ तक गर्द के ख़तरों का सवाल है, तो अच्छी साफ़ सफ़ाई, एक महत्त्वपूर्ण सुरक्षा कार्य प्रक्रिया है",1,7.277,0,not_selected_by_random,,,,
5116,"अपने संयंत्र में मौजूद पदार्थों के कारण, संभावित ख़तरों के बारे में जानिए",1,4.946,1,,hindi_female_005116.wav,a p a n a ee <wb> s a q y a q t a r a <wb> m a ee q <wb> m a ou j a uu d a <wb> p a d a aa r a th a o q <wb> k a ee <wb> k a aa r a nx a <wb> s a q bh a aa w a i t a <wb> khq a t a r a o q <wb> k a ee <wb> b a aa r a ee <wb> m a ee q <wb> j a aa n a i ee,C0 C28 C0 C24 C0 C11 <wb> C30 C0 C23 C38 C0 C23 C32 C0 C29 C0 <wb> C22 C0 C11 C23 <wb> C22 C0 C27 C17 C0 C36 C7 C0 <wb> C28 C0 C7 C0 C1 C29 C0 C33 C0 C26 C23 <wb> C19 C0 C11 <wb> C19 C0 C1 C29 C0 C25 C0 <wb> C30 C0 C23 C4 C0 C1 C37 C0 C16 C32 C0 <wb> C20 C0 C32 C0 C29 C0 C26 C23 <wb> C19 C0 C11 <wb> C3 C0 C1 C29 C0 C11 <wb> C22 C0 C11 C23 <wb> C17 C0 C1 C24 C0 C16 C11,val
5117,"सरकार को कोई हक़ नही है, कि वह ग़रीब लोगों का अपमान करे",1,4.671,0,not_selected_by_random,,,,
5118,उत्तरी ध्रुव पर ओज़ोन ग़ायब हो रही है,1,2.974,0,not_selected_by_random,,,,
5119,ग़ज़ल एक ही बहर और वज़न के अनुसार लिखे गए शेरों का समूह है,1,4.652,0,not_selected_by_random,,,,
5120,"ग़ज़लों का आरंभ, अरबी साहित्य की काव्य विधा के रूप में हुआ",1,4.11,1,,hindi_female_005120.wav,gq a z a l a o q <wb> k a aa <wb> aa r a q bh a <wb> a r a b a ii <wb> s a aa h a i t a y a <wb> k a ii <wb> k a aa w a y a <wb> w a i dh a aa <wb> k a ee <wb> r a uu p a <wb> m a ee q <wb> h a u aa,C13 C0 C17 C0 C21 C0 C26 C23 <wb> C19 C0 C1 <wb> C1 C29 C0 C23 C4 C0 <wb> C0 C29 C0 C3 C0 C16 <wb> C30 C0 C1 C15 C0 C16 C32 C0 C38 C0 <wb> C19 C0 C16 <wb> C19 C0 C1 C37 C0 C38 C0 <wb> C37 C0 C16 C8 C0 C1 <wb> C19 C0 C11 <wb> C29 C0 C36 C28 C0 <wb> C22 C0 C11 C23 <wb> C15 C0 C36 C1,train
5123,"वैसे इस उपन्यास में व्यक्तिगत संबंधों के कारण, भारत में, अमेरिका के पूर्व राजदूत की एक कश्मीरी द्वारा, हत्या की जाती है, लेकिन, इसी विशेष संदर्भ के कारण, यह घटना, अपने आप में, आतंकवादी घटना प्रतीत होने लगती है",1,18.088,1,,hindi_female_005123.wav,w a ei s a ee <wb> i s a <wb> u p a n a y a aa s a <wb> m a ee q <wb> w a y a k a t a i g a t a <wb> s a q b a q dh a o q <wb> k a ee <wb> k a aa r a nx a <wb> bh a aa r a t a <wb> m a ee q <wb> a m a ee r a i k a aa <wb> k a ee <wb> p a uu r a w a <wb> r a aa j a d a uu t a <wb> k a ii <wb> ee k a <wb> k a sh a m a ii r a ii <wb> d a w a aa r a aa <wb> h a t a y a aa <wb> k a ii <wb> j a aa t a ii <wb> h a ei <wb> l a ee k a i n a <wb> i s a ii <wb> w a i sh a ee sx a <wb> s a q d a r a bh a <wb> k a ee <wb> k a aa r a nx a <wb> y a h a <wb> gh a tx a n a aa <wb> a p a n a ee <wb> aa p a <wb> m a ee q <wb> aa t a q k a w a aa d a ii <wb> gh a tx a n a aa <wb> p a r a t a ii t a <wb> h a o n a ee <wb> l a g a t a ii <wb> h a ei,C37 C0 C2 C30 C0 C11 <wb> C16 C30 C0 <wb> C36 C28 C0 C24 C0 C38 C0 C1 C30 C0 <wb> C22 C0 C11 C23 <wb> C37 C0 C38 C0 C19 C0 C32 C0 C16 C13 C0 C32 C0 <wb> C30 C0 C23 C3 C0 C23 C8 C0 C26 C23 <wb> C19 C0 C11 <wb> C19 C0 C1 C29 C0 C25 C0 <wb> C4 C0 C1 C29 C0 C32 C0 <wb> C22 C0 C11 C23 <wb> C0 C22 C0 C11 C29 C0 C16 C19 C0 C1 <wb> C19 C0 C11 <wb> C28 C0 C36 C29 C0 C37 C0 <wb> C29 C0 C1 C17 C0 C7 C0 C36 C32 C0 <wb> C19 C0 C16 <wb> C11 C19 C0 <wb> C19 C0 C31 C0 C22 C0 C16 C29 C0 C16 <wb> C7 C0 C37 C0 C1 C29 C0 C1 <wb> C15 C0 C32 C0 C38 C0 C1 <wb> C19 C0 C16 <wb> C17 C0 C1 C32 C0 C16 <wb> C15 C0 C2 <wb> C21 C0 C11 C19 C0 C16 C24 C0 <wb> C16 C30 C0 C16 <wb> C37 C0 C16 C31 C0 C11 C31 C0 <wb> C30 C0 C23 C7 C0 C29 C0 C4 C0 <wb> C19 C0 C11 <wb> C19 C0 C1 C29 C0 C25 C0 <wb> C38 C0 C15 C0 <wb> C14 C0 C34 C0 C24 C0 C1 <wb> C0 C28 C0 C24 C0 C11 <wb> C1 C28 C0 <wb> C22 C0 C11 C23 <wb> C1 C32 C0 C23 C19 C0 C37 C0 C1 C7 C0 C16 <wb> C14 C0 C34 C0 C24 C0 C1 <wb> C28 C0 C29 C0 C32 C0 C16 C32 C0 <wb> C15 C0 C26 C24 C0 C11 <wb> C21 C0 C13 C0 C32 C0 C16 <wb> C15 C0 C2,train
5124,"मुस्लिम, अन्य की छवि का निर्माण, किस तरह किया जा रहा है, इसकी एक झलक, इस उपन्यास में दिखाई देती है",1,8.356,0,not_selected_by_random,,,,
5126,"ऊपरी तौर पर, यह कहानी, सत्रह वर्षीय अहमद के, एक मस्जिद के नौ जवान, इमाम शेख राशिद के प्रभाव में आकर, सुइसाइड बाम्बर के रूप में, रूपांतरण की है",1,12.87,0,not_selected_by_random,,,,
5128,"कथा की एक विशेषता, यह है, कि इसमें अहमद नामक उस आतंकवादी के नज़रिए से, कथा कहने की कोशिश, की गई है",1,8.499,1,,hindi_female_005128.wav,k a th a aa <wb> k a ii <wb> ee k a <wb> w a i sh a ee sx a t a aa <wb> y a h a <wb> h a ei <wb> k a i <wb> i s a m a ee q <wb> a h a m a d a <wb> n a aa m a k a <wb> u s a <wb> aa t a q k a w a aa d a ii <wb> k a ee <wb> n a z a r a i ee <wb> s a ee <wb> k a th a aa <wb> k a h a n a ee <wb> k a ii <wb> k a o sh a i sh a <wb> k a ii <wb> g a ii <wb> h a ei,C19 C0 C33 C0 C1 <wb> C19 C0 C16 <wb> C11 C19 C0 <wb> C37 C0 C16 C31 C0 C11 C31 C0 C32 C0 C1 <wb> C38 C0 C15 C0 <wb> C15 C0 C2 <wb> C19 C0 C16 <wb> C16 C30 C0 C22 C0 C11 C23 <wb> C0 C15 C0 C22 C0 C7 C0 <wb> C24 C0 C1 C22 C0 C19 C0 <wb> C36 C30 C0 <wb> C1 C32 C0 C23 C19 C0 C37 C0 C1 C7 C0 C16 <wb> C19 C0 C11 <wb> C24 C0 C17 C0 C29 C0 C16 C11 <wb> C30 C0 C11 <wb> C19 C0 C33 C0 C1 <wb> C19 C0 C15 C0 C24 C0 C11 <wb> C19 C0 C16 <wb> C19 C0 C26 C31 C0 C16 C31 C0 <wb> C19 C0 C16 <wb> C13 C0 C16 <wb> C15 C0 C2,train
5129,"उपन्यास के आरंभ में, वह पाश्चात्य, सभ्यता के प्रतीकों को, डेविल कहकर, याद करता है",1,7.836,0,not_selected_by_random,,,,
